"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY" "GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY" "GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY" "1/7" "58/8821" 0.0451435618100218 0.111604916696998 0.0670553491213189 "Tiam1" 1
"GOBP_CELLULAR_COMPONENT_MORPHOGENESIS" "GOBP_CELLULAR_COMPONENT_MORPHOGENESIS" "GOBP_CELLULAR_COMPONENT_MORPHOGENESIS" "2/7" "450/8821" 0.0459765988655707 0.112849422398327 0.0678030828839147 "Tiam1/Nrp1" 2
"GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY" "GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY" "GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY" "1/7" "60/8821" 0.0466685433347085 0.112849422398327 0.0678030828839147 "Tiam1" 1
"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY" "GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY" "GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY" "1/7" "60/8821" 0.0466685433347085 0.112849422398327 0.0678030828839147 "Furin" 1
"GOBP_STEROL_TRANSPORT" "GOBP_STEROL_TRANSPORT" "GOBP_STEROL_TRANSPORT" "1/7" "60/8821" 0.0466685433347085 0.112849422398327 0.0678030828839147 "Furin" 1
"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY" "GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY" "GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY" "2/7" "455/8821" 0.0469149284127875 0.112849422398327 0.0678030828839147 "Tiam1/Nrp1" 2
"GOBP_ACTIN_CYTOSKELETON_REORGANIZATION" "GOBP_ACTIN_CYTOSKELETON_REORGANIZATION" "GOBP_ACTIN_CYTOSKELETON_REORGANIZATION" "1/7" "61/8821" 0.0474302509247848 0.113475600330802 0.0681793080639238 "Nrp1" 1
"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION" "GOBP_MAINTENANCE_OF_PROTEIN_LOCATION" "GOBP_MAINTENANCE_OF_PROTEIN_LOCATION" "1/7" "62/8821" 0.0481914367973335 0.114680157084564 0.0689030393837473 "Ltbp1" 1
"GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "1/7" "63/8821" 0.0489521012501726 0.115257592890618 0.0692499789336889 "Nrp1" 1
"GOBP_STRESS_FIBER_ASSEMBLY" "GOBP_STRESS_FIBER_ASSEMBLY" "GOBP_STRESS_FIBER_ASSEMBLY" "1/7" "63/8821" 0.0489521012501726 0.115257592890618 0.0692499789336889 "Nrp1" 1
"GOBP_CARDIAC_CHAMBER_MORPHOGENESIS" "GOBP_CARDIAC_CHAMBER_MORPHOGENESIS" "GOBP_CARDIAC_CHAMBER_MORPHOGENESIS" "1/7" "64/8821" 0.0497122445809844 0.115967898562035 0.0696767504074673 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY" "2/7" "470/8821" 0.0497749856749407 0.115967898562035 0.0696767504074673 "Tiam1/Nrp1" 2
"GOBP_REGULATION_OF_CELL_ADHESION" "GOBP_REGULATION_OF_CELL_ADHESION" "GOBP_REGULATION_OF_CELL_ADHESION" "2/7" "475/8821" 0.0507431779274058 0.116779540406032 0.0701644074822757 "Nrp1/Cxcr3" 2
"GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY" "1/7" "66/8821" 0.0512309690665732 0.116779540406032 0.0701644074822757 "Nrp1" 1
"GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT" "GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT" "GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT" "1/7" "66/8821" 0.0512309690665732 0.116779540406032 0.0701644074822757 "Tiam1" 1
"GOBP_RESPONSE_TO_ALKALOID" "GOBP_RESPONSE_TO_ALKALOID" "GOBP_RESPONSE_TO_ALKALOID" "1/7" "66/8821" 0.0512309690665732 0.116779540406032 0.0701644074822757 "Tiam1" 1
"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH" "GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH" "GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH" "1/7" "67/8821" 0.0519895508160347 0.116779540406032 0.0701644074822757 "Nrp1" 1
"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "1/7" "67/8821" 0.0519895508160347 0.116779540406032 0.0701644074822757 "Nrp1" 1
"GOBP_CYTOKINE_PRODUCTION" "GOBP_CYTOKINE_PRODUCTION" "GOBP_CYTOKINE_PRODUCTION" "2/7" "485/8821" 0.0527014948986703 0.116779540406032 0.0701644074822757 "Ltbp1/Furin" 2
"GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "1/7" "68/8821" 0.0527476126328368 0.116779540406032 0.0701644074822757 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY" "GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY" "GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY" "1/7" "68/8821" 0.0527476126328368 0.116779540406032 0.0701644074822757 "Ltbp1" 1
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS" "GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS" "GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS" "1/7" "68/8821" 0.0527476126328368 0.116779540406032 0.0701644074822757 "Ltbp1" 1
"GOBP_TUBE_MORPHOGENESIS" "GOBP_TUBE_MORPHOGENESIS" "GOBP_TUBE_MORPHOGENESIS" "2/7" "496/8821" 0.0548889861682959 0.12091880616283 0.0726513938861238 "Nrp1/Cxcr3" 2
"GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION" "GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION" "GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION" "2/7" "500/8821" 0.0556929903351946 0.121665326458847 0.0730999241172021 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "1/7" "72/8821" 0.0557746665114716 0.121665326458847 0.0730999241172021 "Nrp1" 1
"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "1/7" "73/8821" 0.0565301331173029 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY" "GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY" "GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY" "1/7" "74/8821" 0.0572850815704554 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_LYMPHOCYTE_MIGRATION" "GOBP_LYMPHOCYTE_MIGRATION" "GOBP_LYMPHOCYTE_MIGRATION" "1/7" "74/8821" 0.0572850815704554 0.12168871728134 0.0731139779762513 "Cxcr3" 1
"GOBP_REGULATION_OF_ANION_TRANSPORT" "GOBP_REGULATION_OF_ANION_TRANSPORT" "GOBP_REGULATION_OF_ANION_TRANSPORT" "2/7" "508/8821" 0.0573145257285622 0.12168871728134 0.0731139779762513 "Furin/Tiam1" 2
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "1/7" "75/8821" 0.0580395121671179 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_REGULATION_OF_CELL_MATRIX_ADHESION" "GOBP_REGULATION_OF_CELL_MATRIX_ADHESION" "GOBP_REGULATION_OF_CELL_MATRIX_ADHESION" "1/7" "75/8821" 0.0580395121671179 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_REGULATION_OF_LIPID_TRANSPORT" "GOBP_REGULATION_OF_LIPID_TRANSPORT" "GOBP_REGULATION_OF_LIPID_TRANSPORT" "1/7" "75/8821" 0.0580395121671179 0.12168871728134 0.0731139779762513 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION" "GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION" "GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION" "2/7" "513/8821" 0.0583370659415036 0.12168871728134 0.0731139779762513 "Tiam1/Nrp1" 2
"GOBP_ACTIVATION_OF_GTPASE_ACTIVITY" "GOBP_ACTIVATION_OF_GTPASE_ACTIVITY" "GOBP_ACTIVATION_OF_GTPASE_ACTIVITY" "1/7" "76/8821" 0.0587934252033439 0.12168871728134 0.0731139779762513 "Tiam1" 1
"GOBP_AXON_EXTENSION" "GOBP_AXON_EXTENSION" "GOBP_AXON_EXTENSION" "1/7" "76/8821" 0.0587934252033439 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_ENDOTHELIUM_DEVELOPMENT" "GOBP_ENDOTHELIUM_DEVELOPMENT" "GOBP_ENDOTHELIUM_DEVELOPMENT" "1/7" "76/8821" 0.0587934252033439 0.12168871728134 0.0731139779762513 "Nrp1" 1
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY" "GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY" "GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY" "2/7" "518/8821" 0.0593665276775317 0.12196984727827 0.0732828887254419 "Tiam1/Cxcr3" 2
"GOBP_SPROUTING_ANGIOGENESIS" "GOBP_SPROUTING_ANGIOGENESIS" "GOBP_SPROUTING_ANGIOGENESIS" "1/7" "77/8821" 0.0595468209750507 0.12196984727827 0.0732828887254419 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION" "2/7" "520/8821" 0.0597802385819363 0.12196984727827 0.0732828887254419 "Tiam1/Nrp1" 2
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION" "GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION" "GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION" "1/7" "78/8821" 0.0602996997780211 0.12196984727827 0.0732828887254419 "Nrp1" 1
"GOBP_PLATELET_DEGRANULATION" "GOBP_PLATELET_DEGRANULATION" "GOBP_PLATELET_DEGRANULATION" "1/7" "78/8821" 0.0602996997780211 0.12196984727827 0.0732828887254419 "Ctsw" 1
"GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "1/7" "79/8821" 0.0610520619079026 0.122932884837179 0.0738615085715992 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS" "1/7" "80/8821" 0.061803907660207 0.123330667752431 0.0741005076501892 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION" "GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION" "GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION" "1/7" "80/8821" 0.061803907660207 0.123330667752431 0.0741005076501892 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT" "1/7" "81/8821" 0.0625552373303108 0.123720358275504 0.0743346445936792 "Nrp1" 1
"GOBP_NEURON_MIGRATION" "GOBP_NEURON_MIGRATION" "GOBP_NEURON_MIGRATION" "1/7" "81/8821" 0.0625552373303108 0.123720358275504 0.0743346445936792 "Nrp1" 1
"GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS" "GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS" "GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS" "1/7" "84/8821" 0.06480613279916 0.127042859452098 0.0763308960398175 "Tiam1" 1
"GOBP_ENDOTHELIAL_CELL_PROLIFERATION" "GOBP_ENDOTHELIAL_CELL_PROLIFERATION" "GOBP_ENDOTHELIAL_CELL_PROLIFERATION" "1/7" "84/8821" 0.06480613279916 0.127042859452098 0.0763308960398175 "Nrp1" 1
"GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE" "GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE" "GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE" "1/7" "85/8821" 0.0655554010915265 0.127948041604076 0.0768747547426026 "Nrp1" 1
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "1/7" "86/8821" 0.0663041547765494 0.128611086432943 0.0772731305830101 "Tiam1" 1
"GOBP_GROWTH" "GOBP_GROWTH" "GOBP_GROWTH" "2/7" "552/8821" 0.0665463478874576 0.128611086432943 0.0772731305830101 "Tiam1/Nrp1" 2
"GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "2/7" "553/8821" 0.0667621594741794 0.128611086432943 0.0772731305830101 "Furin/Ctsw" 2
"GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE" "1/7" "87/8821" 0.0670523941487946 0.128613428431955 0.0772745377213876 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT" "1/7" "88/8821" 0.0678001195026943 0.129489498621026 0.0778009051442708 "Tiam1" 1
"GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY" "GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY" "GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY" "1/7" "91/8821" 0.0700402143966089 0.132586731882598 0.0796618093392785 "Tiam1" 1
"GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS" "GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS" "GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS" "1/7" "92/8821" 0.070785886618742 0.132586731882598 0.0796618093392785 "Tiam1" 1
"GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH" "1/7" "92/8821" 0.070785886618742 0.132586731882598 0.0796618093392785 "Nrp1" 1
"GOBP_REGULATION_OF_LIPID_LOCALIZATION" "GOBP_REGULATION_OF_LIPID_LOCALIZATION" "GOBP_REGULATION_OF_LIPID_LOCALIZATION" "1/7" "92/8821" 0.070785886618742 0.132586731882598 0.0796618093392785 "Furin" 1
"GOBP_CELLULAR_HOMEOSTASIS" "GOBP_CELLULAR_HOMEOSTASIS" "GOBP_CELLULAR_HOMEOSTASIS" "2/7" "572/8821" 0.0709115554787829 0.132586731882598 0.0796618093392785 "Tiam1/Cxcr3" 2
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION" "GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION" "GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION" "1/7" "93/8821" 0.0715310462926643 0.132630481667648 0.0796880954313014 "Nrp1" 1
"GOBP_CARDIAC_CHAMBER_DEVELOPMENT" "GOBP_CARDIAC_CHAMBER_DEVELOPMENT" "GOBP_CARDIAC_CHAMBER_DEVELOPMENT" "1/7" "93/8821" 0.0715310462926643 0.132630481667648 0.0796880954313014 "Nrp1" 1
"GOBP_MAPK_CASCADE" "GOBP_MAPK_CASCADE" "GOBP_MAPK_CASCADE" "2/7" "577/8821" 0.0720187647087401 0.132980706619873 0.0798985203582442 "Tiam1/Nrp1" 2
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS" "GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS" "GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS" "2/7" "582/8821" 0.073132235874432 0.134478698198852 0.0807985555115517 "Tiam1/Nrp1" 2
"GOBP_POSTSYNAPSE_ORGANIZATION" "GOBP_POSTSYNAPSE_ORGANIZATION" "GOBP_POSTSYNAPSE_ORGANIZATION" "1/7" "96/8821" 0.0737634529607228 0.135081220442476 0.0811605676934096 "Tiam1" 1
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT" "1/7" "98/8821" 0.0752491667112066 0.136677057904028 0.082119391384088 "Nrp1" 1
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION" "GOBP_REGULATION_OF_NEURON_DIFFERENTIATION" "GOBP_REGULATION_OF_NEURON_DIFFERENTIATION" "1/7" "98/8821" 0.0752491667112066 0.136677057904028 0.082119391384088 "Tiam1" 1
"GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "1/7" "99/8821" 0.0759912572572371 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS" "GOBP_ANIMAL_ORGAN_MORPHOGENESIS" "GOBP_ANIMAL_ORGAN_MORPHOGENESIS" "2/7" "598/8821" 0.0767368409067268 0.136926084902434 0.0822690137556906 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION" "1/7" "101/8821" 0.0774739071549548 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_TUBE_DEVELOPMENT" "GOBP_TUBE_DEVELOPMENT" "GOBP_TUBE_DEVELOPMENT" "2/7" "604/8821" 0.0781046339955319 0.136926084902434 0.0822690137556906 "Nrp1/Cxcr3" 2
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "1/7" "102/8821" 0.0782144670918717 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM" "GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM" "GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM" "1/7" "102/8821" 0.0782144670918717 0.136926084902434 0.0822690137556906 "Tiam1" 1
"GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "1/7" "102/8821" 0.0782144670918717 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH" "GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH" "GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH" "1/7" "102/8821" 0.0782144670918717 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_CELL_MORPHOGENESIS" "GOBP_CELL_MORPHOGENESIS" "GOBP_CELL_MORPHOGENESIS" "2/7" "605/8821" 0.0783334408897859 0.136926084902434 0.0822690137556906 "Tiam1/Nrp1" 2
"GOBP_KERATINOCYTE_DIFFERENTIATION" "GOBP_KERATINOCYTE_DIFFERENTIATION" "GOBP_KERATINOCYTE_DIFFERENTIATION" "1/7" "103/8821" 0.0789545174107565 0.136926084902434 0.0822690137556906 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION" "1/7" "103/8821" 0.0789545174107565 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "2/7" "609/8821" 0.0792510579790744 0.136926084902434 0.0822690137556906 "Furin/Nrp1" 2
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "2/7" "610/8821" 0.0794810576665507 0.136926084902434 0.0822690137556906 "Tiam1/Nrp1" 2
"GOBP_ENTRY_INTO_HOST" "GOBP_ENTRY_INTO_HOST" "GOBP_ENTRY_INTO_HOST" "1/7" "104/8821" 0.0796940584038884 0.136926084902434 0.0822690137556906 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS" "GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS" "GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS" "2/7" "614/8821" 0.0804034263229516 0.137613556591206 0.082682065935343 "Tiam1/Nrp1" 2
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE" "GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE" "GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE" "1/7" "109/8821" 0.0833841337036421 0.141698621046246 0.0851364866842019 "Nrp1" 1
"GOBP_NEURON_DEVELOPMENT" "GOBP_NEURON_DEVELOPMENT" "GOBP_NEURON_DEVELOPMENT" "2/7" "627/8821" 0.0834270532901491 0.141698621046246 0.0851364866842019 "Tiam1/Nrp1" 2
"GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "1/7" "110/8821" 0.0841206248726133 0.1423333766856 0.0855178655899291 "Nrp1" 1
"GOBP_RECEPTOR_METABOLIC_PROCESS" "GOBP_RECEPTOR_METABOLIC_PROCESS" "GOBP_RECEPTOR_METABOLIC_PROCESS" "1/7" "112/8821" 0.0855920856511093 0.143341566604841 0.0861236142344875 "Furin" 1
"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION" "1/7" "112/8821" 0.0855920856511093 0.143341566604841 0.0861236142344875 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION" "GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION" "GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION" "2/7" "638/8821" 0.0860160028580425 0.143341566604841 0.0861236142344875 "Tiam1/Nrp1" 2
"GOBP_HORMONE_METABOLIC_PROCESS" "GOBP_HORMONE_METABOLIC_PROCESS" "GOBP_HORMONE_METABOLIC_PROCESS" "1/7" "113/8821" 0.0863270558429154 0.143341566604841 0.0861236142344875 "Furin" 1
"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH" "1/7" "113/8821" 0.0863270558429154 0.143341566604841 0.0861236142344875 "Nrp1" 1
"GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS" "GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS" "GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS" "1/7" "114/8821" 0.0870615196243925 0.143635983060382 0.0863005078588695 "Tiam1" 1
